更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,上場市場名,事業内容
2024-08-01,ウィブル証券株式会社,証券会社,求人なし,東京都中央区銀座6-10-1ＧＩＮＺＡ ＳＩＸ 9Ｆ,1948,代表取締役 大森 ジョン,938 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日硝興産株式会社,保険代理店,求人なし,東京都港区三田3-5-27住友不動産三田ツインビル西館 20Ｆ,1972,代表取締役 中畑 聡,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,いずみライフデザイナーズ株式会社,保険代理店,無,東京都港区赤坂3-3-5住友生命山王ビル 9Ｆ,1983,代表取締役 塚本 健太郎,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ＜住友生命保険相互会社100％出資＞■生命保険の募集に関する業務 ■損害保険代理業務 2021年12月doda掲載求人より引用
2024-08-01,株式会社レックスリース,保険代理店,求人なし,大阪府大阪市西区西本町1-4-1オリックス本町ビル,1993,代表取締役 橋本 誠次,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,エスアイライフサポート株式会社,損害保険,求人なし,大阪府岸和田市筋海町6-10第2渡辺ビル 8Ｆ,1954,代表取締役 市川 忠志,48 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社池田泉州ＪＣＢ,クレジット・信販（ノンバンク）,求人なし,大阪府大阪市北区豊崎3-2-1淀川5番館,1983,代表取締役 前川 浩司,60 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,枚方信用金庫,信用金庫・信用組合・労働金庫,求人なし,大阪府枚方市岡東町12-1サンプラザ1号館 1Ｆ,1950,代表理事 吉野 敬昌,"1,081 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,成協信用組合,信用金庫・信用組合・労働金庫,求人なし,大阪府東大阪市足代南1-11-9,1974,代表理事 理事長 大村 佳三,"4,754 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,光証券株式会社,証券会社,求人なし,兵庫県神戸市中央区加納町3-4-2,1948,代表取締役 森中 寛,513 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,兵庫県信用農業協同組合連合会,信用金庫・信用組合・労働金庫,求人なし,兵庫県神戸市中央区海岸通1,1948,代表理事 中村 芳文,"119,524 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,みなと保証株式会社,その他金融,求人なし,兵庫県神戸市東灘区森南町1-5-1セルバ甲南山手 201,1983,代表取締役 山崎 浩司,200 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,兵庫県警察信用組合,信用金庫・信用組合・労働金庫,求人なし,兵庫県神戸市中央区下山手通5-1-6,1956,代表理事 西谷 茂樹,503 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,兵庫県信用組合,信用金庫・信用組合・労働金庫,求人なし,兵庫県神戸市中央区栄町通3-4-17,1951,代表理事 土肥 貴弘,"1,500 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,尼新実業株式会社,保険代理店,求人なし,兵庫県尼崎市宮内町2-43尼新出屋敷ビル 2Ｆ,1965,代表取締役 川上 利之,63 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日新信用金庫,信用金庫・信用組合・労働金庫,求人なし,兵庫県明石市本町2-3-20,1921,代表理事 和田 吉正,"1,188 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,南都商事株式会社,保険代理店,求人なし,奈良県奈良市大宮町6-2-1,1957,代表取締役 西川 和伸,24 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日本海信用金庫,信用金庫・信用組合・労働金庫,求人なし,島根県浜田市殿町83-1,1923,代表理事 小川 義弘,589 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,天満屋カードサービス株式会社,クレジット・信販（ノンバンク）,求人なし,岡山県岡山市北区本町6-36第一セントラルビル 4Ｆ,1984,代表取締役 居森 健作,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,吉備信用金庫,信用金庫・信用組合・労働金庫,求人なし,岡山県総社市中央2-1-1,1950,理事長 清水 宏之,246 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,広島県信用組合,信用金庫・信用組合・労働金庫,求人なし,広島県広島市中区富士見町1-17,1953,代表理事 深山 春幸,"16,290 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社広島アクションサービス,損害保険,求人なし,広島県広島市中区舟入中町9-12舟入信愛ビル 4Ｆ,1977,代表取締役 本川 浩司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,中国総合信用株式会社,消費者金融,求人なし,広島県広島市東区光町2-8-37,1973,代表取締役 冨田 洋之,123 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,山口県民共済生活協同組合,生命保険,求人なし,山口県周南市桜馬場通1-16,1989,代表理事 三浦 靖彦,"2,866 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社トヨタレンタリース山口,リース,求人なし,山口県山口市小郡御幸町1-9,1972,代表取締役 藤本 浩,24 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社愛媛パートナーエージェント,損害保険,求人なし,愛媛県松山市勝山町1-16-5御宝ビル 2Ｆ,1963,代表取締役 坪内 宗士,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,九州トラック交通共済協同組合,信用金庫・信用組合・労働金庫,求人なし,福岡県福岡市博多区博多駅東1-18-8福岡県トラック総合会館 5Ｆ,1971,代表理事 石塚 政章,21 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社コープライフサービス,保険代理店,求人なし,福岡県糟屋郡篠栗町中央1-8-31Ｆ,1984,代表取締役 田島 健一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社グロースアシスト,その他金融,求人なし,福岡県福岡市中央区天神1-15-5天神明治通りビル 8Ｆ,1999,代表取締役 岸原 稔泰,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,遠賀信用金庫,信用金庫・信用組合・労働金庫,求人なし,福岡県遠賀郡岡垣町東山田2-3-3,1949,代表理事 岡部 憲昭,196 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,熊本中央信用金庫,信用金庫・信用組合・労働金庫,求人なし,熊本県熊本市中央区大江本町1-6,1924,代表理事 沼田 雄一,"1,843 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,熊本県信用組合,信用金庫・信用組合・労働金庫,求人なし,熊本県熊本市中央区紺屋今町1-1シティ12ビル,1950,理事長 出田 貴康,"4,717 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日田信用金庫,信用金庫・信用組合・労働金庫,求人なし,大分県日田市中本町3-20,1957,代表理事 梶原 智敏,326 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,高鍋信用金庫,信用金庫・信用組合・労働金庫,求人なし,宮崎県児湯郡高鍋町大字高鍋町673,1952,代表理事 池部 文仁,"2,290 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社トキワ,リース,求人なし,茨城県つくば市小野崎138-1,1981,代表取締役 小野 光介,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社グリーンポート・エージェンシー,保険代理店,無,千葉県成田市古込字古込1-1成田国際空港第2旅客ターミナルビル北附属棟 2Ｆ ＮＤ201,1979,代表取締役 小島 直人,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,成田空港内における以下事業■海外旅行保険や外貨両替などの旅客サービス事業■広告・イベントプロモーションなどの広告事業■不動産活用などの臨空開発事業■自動販売機による清涼飲料水の販売などの飲料販売事業 2023年10月doda掲載求人より引用
2024-08-01,長野県労働金庫,信用金庫・信用組合・労働金庫,求人なし,長野県長野市大字南長野県町523,1952,代表理事 小池 政和,"2,433 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社加茂川館,その他金融,求人なし,京都府京都市東山区三条通大橋東詰大橋町107,1950,代表取締役社長 奥川 敏雄,18 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ギルド,その他金融,求人なし,大阪府大阪市淀川区西中島5-7-11第8新大阪ビル 202,1982,代表取締役 中野 大輔,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ニッセン・クレジットサービス株式会社,消費者金融,求人なし,京都府京都市南区西九条院町26,1997,代表取締役 竹本 理行,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社セイワビジネス,損害保険,求人なし,大阪府大阪市中央区上町Ａ12上町セイワビル内,1967,代表取締役 野原 弘行,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,大阪府漁業協同組合連合会,その他金融,求人なし,大阪府岸和田市地蔵浜町11-1,1950,代表理事 岡 修,229 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ベビーツーワン,リース,求人なし,兵庫県神戸市垂水区名谷町字押戸302-3,1970,代表取締役 井上 和樹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,島根中央信用金庫,信用金庫・信用組合・労働金庫,求人なし,島根県出雲市今市町252-1,1974,理事長 福間 均,"1,904 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,田川信用金庫,信用金庫・信用組合・労働金庫,求人なし,福岡県田川市大字伊田3557-8,1949,代表理事 二場道明,190 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社リキマン,リース,求人なし,福岡県糟屋郡須惠町大字植木1150-5,1977,代表取締役 尾辻 元,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,北海道トラック交通共済協同組合,その他金融,無,北海道札幌市中央区南九条西1-1-11北海道トラック共済会館 2Ｆ,1972,代表理事 大友 龍之,56 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,筑波銀行健康保険組合,地方銀行,求人なし,茨城県つくば市竹園1-7,1974,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ブラックロック・ジャパン株式会社,投信・投資顧問,求人なし,東京都千代田区丸の内1-8-3丸の内トラストタワー本館,1988,代表取締役 有田 浩之,"3,120 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ジェイ・ケイ・ウィルトン・インベストメンツ,その他金融,求人なし,東京都港区赤坂9-6-28アルベルゴ乃木坂 ♯909,2001,代表取締役 遠坂 淳一,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アルファー企画,生命保険,求人なし,宮城県仙台市青葉区米ケ袋2-1-9米ヶ袋ハイツ 205,1984,代表取締役 畑中 健作,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＪＲ東日本レンタリース株式会社,リース,求人なし,東京都千代田区神田練塀町85ＪＥＢＬ秋葉原スクエア 6Ｆ,1991,代表取締役 堀江 和王,165 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
