更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,平均年齢,従業員数,資本金,企業URL,代表者
2024-06-01,医療法人丹沢病院,病院・大学病院・クリニック,2,■病院の特徴：1960年に精神科単科の個人病院として開設。急速に進む高齢化社会の中で急増する認知症、複雑化するストレス社会の中で増加傾向にあるうつ病、様々なストレス関連障害、統合失調症、双極性感情障害等、複雑化し多様化する精神疾患に幅広く対応できるよう体制を整えています。また、疾患のみならず、多様化する患者様の精神科治療のニーズに応えるべく、チーム医療の充実、精神医学的な技術の充実は当然のことながら、スタッフ全員が優しさと寛い（ひろい）心で患者様に接することを目指しています。,神奈川県秦野市堀山下557,1960,,,250,,https://www.tanzawahp.or.jp/,
2024-06-01,医療法人社団　三喜会,病院・大学病院・クリニック,1,■事業内容：神奈川県全域に展開する医療・福祉サービスの提供,神奈川県秦野市鶴巻北1-16-1,1980,,,,186百万円,https://www.sankikai.or.jp/,
2024-08-01,株式会社メディカル東友,病院・大学病院・クリニック,3,■事業内容：【事業内容】・医療に関するコンサルタント・医療用機器、事務用機器、什器備品等の販売及び賃貸・医療消耗品等の販売・医薬品及び試薬品等の販売・治験、臨床試験関連業務・学会等催事の企画運営・糖尿病、透析患者の弁当及び食材の販売,神奈川県厚木市泉町3-14東友ビル8F,1994,,,370,10百万円,https://medical-toyou.jp/,
2024-08-01,相模ゴム工業株式会社,医療機器メーカー業界,1,■ヘルスケア製品（主に医療用ゴム・ポリウレタン製品および生活自助具）の開発、製造および販売■プラスチック製品（主に包装用チューブ・フィルム）の開発、製造および販売■要介護高齢者および障がい者等に対する居宅サービス事業および居宅介護支援事業【上場市場】東京証券取引所スタンダード市場（1961年10月2日上場）,神奈川県厚木市元町2-1,1944,スタンダード市場,,,547百万円,https://www.sagami-gomu.co.jp/,代表取締役社長 大跡 一郎
2024-08-01,医療法人平病院,福祉・介護関連サービス,7,■事業内容：平病院、平クリニック、老人保健施設 知多苑、グループホーム 知多苑の運営,愛知県知多市新舞子字落40-1,1998,,,,5百万円,http://hira-hospital.jp/,
2024-08-01,ファルメディコ株式会社,調剤薬局・ドラッグストア業界,8,■事業内容： 院外処方箋受付による調剤、医薬品販売。また、薬剤師は調剤業務だけでなく、介護施設や居宅に出向いて、医師の回診に同行して処方提案や患者へフォロー・アセスメント・フィードバックを継続的に行っています。,大阪府大阪市北区天神橋1-9-5山西屋・西孫ビル3F,1998,,30.6,130,50百万円,http://www.pharmedico.com/,
2024-08-01,株式会社日本トリム,医療機器メーカー業界,30,■事業内容：・家庭用電解水素水整水器及びカートリッジの製品開発及び販売・医療（血液透析）用整水器、農業用整水器、業務用整水器の製品開発及び販売 ・電解水素水の研究開発,大阪府大阪市北区梅田2-2-22ハービスENTオフィスタワー22F,1982,プライム市場,,663,992百万円,http://www.nihon-trim.co.jp/,
2024-07-01,株式会社望星薬局,調剤薬局・ドラッグストア業界,2,保険調剤および関連業務（DI、特殊製剤、医薬品管理、試験研究、教育研修、情報システム開発業務など）、医薬品・医療材料・介護用品・治療用食品販売現在、神奈川、東京、埼玉に13薬局を展開し、大学病院の処方箋を一手に応需する望星薬局（本局）をはじめ、各薬局が様々な医療機関の処方箋を応需し、先進医療の治療法や医薬品情報などを共有し、最先端で高度な調剤を行っています。常に業界のリーディングカンパニーを指向し、最先端の薬局の創造を心がけ、薬剤師の教育、薬局システム、学術・研究などあらゆる分野で「挑戦」を続けています。,神奈川県伊勢原市桜台2-1-28,1975,,35.5,316,96百万円,https://www.bohseipharmacy.co.jp,
2024-08-01,社会医療法人　ジャパンメディカルアライアンス,病院・大学病院・クリニック,7,■社会医療法人ジャパンメディカルアライアンス昭和48年 9月 医療法人社団 仁愛会設立、東埼玉病院開設。昭和58年 9月 海老名総合病院開設 平成17年 2月 海老名メディカルプラザ開設平成28年 4月 座間総合病院開設令和5年 春 海老名総合病院新棟完成予定,神奈川県海老名市河原口1320,1973,,,3361,,http://www.jinai.jp/,
2024-08-01,シネロン・キャンデラ株式会社,医療機器メーカー業界,6,■事業内容： 医療機器の製造・輸入販売及びサービスメインテナンス,東京都中央区銀座6-8-7交詢ビル8F,1989,,,100,,http://www.candelakk.jp/,
2024-07-01,日倉機工運輸株式会社,その他医療関連,1,■一般貨物自動車運送業■電気工事業 ■重量物据付解体運輸業■産業廃棄物収集運搬業■精密機器据付解体運搬業■機械器具設置業■医療機器据付解体運搬業■医療機器メンテナンス業■医療機器修理業■とび、土木工事業・管工事業 ■金属くず商,大阪府大阪市北区本庄西3-4-1,1969,,,50,1000万円,http://www.nisso-gr.com/ri-cang-ji-gong-yun-shu-zhu-shi-hui-she,代表取締役 三宅 洋
2024-07-01,社会医療法人行岡医学研究会,病院・大学病院・クリニック,4,■事業内容： 内科、消化器内科、リウマチ科、外科、整形外科、脳神経外科、皮膚科、泌尿器科、眼科、小児科、耳鼻咽喉科、歯科、歯科口腔外科、リハビリテーション科、放射線科、麻酔科 ■ビジョン： 「地域医療に専念して90余年、これからも地域と共に歩みます。」生命の医学から幸せの医学を病院のモットーにしています。医学的治療の切磋琢磨にとどまらず、入院環境を含めた総合的な患者様へのケアが行えるよう努力しています。,大阪府大阪市北区浮田2-2-3,1934,,,400,,http://www.yukioka.or.jp/,
2024-08-01,スーガン株式会社,医療機器メーカー業界,1,■事業内容 医療機器専門商社のシーマン株式会社の販売以外の全てを手掛ける子会社になります。また、商社機能だけではなく、メーカー機能も兼ね備えており独自の医療機器を開発しています。国内外の製造業者と取引し医療機器、医療用消耗品の輸入・販売を行い、 医療機器の開発・製造、医薬品医療機器等法等の法規制への対応、 関係官庁との対応が主な事業内容です。,大阪府大阪市北区東天満1-12-10,1988,,44.1,36,12百万円,http://www.sheen-man.co.jp/,
2024-07-01,社会福祉法人賛育会,福祉・介護関連サービス,2,■事業内容：（1）高齢者福祉…特別養護老人ホーム、介護医療院、ケアハウス、グループホーム、高齢者在宅サービスセンター、ヘルパーステーション、地域包括支援センター、居宅介護支援事業所（2）医療・保健事業…病院、診療所、介護老人保健施設、訪問看護ステーション、健康診断施設（3）保育事業…認可保育園,東京都墨田区太平3-17-8,1918,,,1939,,https://www.san-ikukai.or.jp/,
2024-07-01,株式会社メディス,福祉・介護関連サービス,1,回復期・慢性期医療の分野を専門とする医療・福祉グループとして、関東・関西・徳島・山口で100以上の医療福祉施設を運営する平成医療福祉グループ。株式会社メディスのシステム事業部は、同グループを主な顧客として、生産性と安全性があるIT環境を提供し、病院や介護施設の利用者様に、適切なサービスが提供されることをサポートする部門です。医療介護の課題を解決するITコンサル、電子カルテシステム『Aloe』をはじめとする各種システムの自社開発・導入・保守、インフラの設計・構築・運用、コールセンター運営までをトータルに行っております。,兵庫県神戸市須磨区弥栄台3-15-1,1986,,43.0,320,20百万円,https://www.medis.bz/,
2024-07-01,株式会社リック,その他医療関連,7,●歯科技工サービス･歯科技工物販売 …保険対応製品から最新のオールセラミクス､インプラント技工まで､幅広いラインアップを提供しています｡ ●歯科サポートサービス …歯科情報サイトや患者様向けパンフレットの作成などを通して､歯科医院のサポートを行っています。 歯科医院様と患者様の信頼に応えるべく、確かな歯科技工製品を提供できるよう努めております。 保険対応製品から最新のオールセラミクス、インプラント技工まで、幅広いラインナップで皆様のニーズにお応えしてお ります。 技工物製作にはデジタルソリューションをとりいれた最先端技術を誇っています。,大阪府大阪市北区西天満3-1-6辰野西天満ビル1F,1997,,35.0,115,30百万円,http://ricc-web.co.jp/,
