更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,平均年齢,従業員数,企業URL,資本金,事業内容
2024-08-01,医療法人時修会,病院・大学病院・クリニック,求人なし,長野県伊那市荒井3468-20,1998,理事長 木村 純,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,
2024-08-01,医療法人社団青泉会,病院・大学病院・クリニック,無,東京都港区六本木7-18-8第ＩＩＩ大栄ビル6Ｆ,1989,理事長 垣見 明子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人河南医院,病院・大学病院・クリニック,求人なし,大阪府大阪市住吉区遠里小野1-12-9,1988,理事長 河南 里江子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,40 百万円,
2024-08-01,医療法人育祥会,病院・大学病院・クリニック,求人なし,大阪府大阪市北区芝田1-4-14,1989,理事長 須澤 徹之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,168 百万円,
2024-08-01,医療法人医心堂キムクリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市平野区加美北1-7-7,1997,理事長 金 七龍,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人上町会ナベヤクリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市天王寺区上本町6-3-31505,1992,理事長 鍋谷 伸子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,4 百万円,
2024-08-01,医療法人延寿会,病院・大学病院・クリニック,求人なし,大阪府大阪市東淀川区上新庄2-15-18,1989,理事長 西川 泰章,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,
2024-08-01,医療法人川合内科医院,病院・大学病院・クリニック,求人なし,大阪府大阪市東住吉区中野4-5-18,1991,理事長 川合 淳郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,132 百万円,
2024-08-01,医療法人木内眼科,病院・大学病院・クリニック,求人なし,大阪府大阪市城東区東中浜6-8-16,1990,理事長 木内 克治,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,8 百万円,
2024-08-01,医療法人葛本医院,病院・大学病院・クリニック,求人なし,大阪府大阪市東住吉区北田辺4-11-21,1989,理事長 葛本 佳正,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,19 百万円,
2024-08-01,医療法人康仁会鶴橋中央診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市生野区鶴橋2-16-7,1988,理事長 大原 尚子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,5 百万円,
2024-08-01,医療法人光風会江口医院,病院・大学病院・クリニック,求人なし,大阪府大阪市大正区北村1-1-1,1989,理事長 江口隆,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,22 百万円,
2024-08-01,医療法人公知会福田クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市旭区高殿4-19-1,1996,理事長 福田 秀明,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,22 百万円,
2024-08-01,医療法人佐木山医院,病院・大学病院・クリニック,求人なし,大阪府大阪市港区市岡2-6-16,1989,理事長 佐木山 唯男,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,
2024-08-01,医療法人桜会,福祉・介護関連サービス,無,兵庫県尼崎市立花町1-5-15,1999,理事長 松島 豊,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人真徳会額田眼科診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市淀川区十三元今里2-1-21,1989,理事長 額田 朋経,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,108 百万円,
2024-08-01,医療法人夢生会,病院・大学病院・クリニック,無,大阪府大阪市中央区宗右衛門町2-13メトロポリタンビル1Ｆ,1989,理事長 保木 昌徳,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人純和会竹本診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市西成区千本北2-31-1,1994,理事長 八木 純,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,169 百万円,
2024-08-01,医療法人春光会,病院・大学病院・クリニック,無,大阪府大阪市西成区山王1-8-3ドゥスプランドゥール 1Ｆ,1998,理事長 竹内 寛,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人小児科南野クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市住吉区我孫子2-7-33サザン・ドーム 1Ｆ,1999,理事長 南野 悟,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,24 百万円,
2024-08-01,医療法人聖会池澤クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市西区江戸堀1-15-27アルテビル肥後橋 2Ｆ,1988,理事長 池澤 聡,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,34 百万円,
2024-08-01,医療法人成仁会酒井医院,病院・大学病院・クリニック,求人なし,大阪府大阪市平野区加美正覚寺2-6-14,1990,理事長 酒井 泰彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,94 百万円,
2024-08-01,医療法人善医会玉田整形外科,病院・大学病院・クリニック,求人なし,大阪府大阪市東住吉区湯里6-14-14,1996,理事長 岡本 晃一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,11 百万円,
2024-08-01,医療法人谷山会誠医院,病院・大学病院・クリニック,求人なし,大阪府大阪市生野区桃谷3-9-10,1989,理事長 谷山 誠賢,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,41 百万円,
2024-08-01,医療法人泰泉会広瀬整形外科,病院・大学病院・クリニック,求人なし,大阪府大阪市旭区清水3-3-33,1989,理事長 廣瀬 俊一郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人高折医院,病院・大学病院・クリニック,求人なし,大阪府大阪市中央区船越町2-3-2,1993,理事長 髙折 和男,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人つとむ会澤田内科医院,病院・大学病院・クリニック,求人なし,大阪府大阪市北区梅田1-2-2200,1995,理事長 澤田 幸男,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人てらかど診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市住吉区長居4-10-23,1990,理事長 寺角 匡弘,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,181 百万円,
2024-08-01,医療法人得伊会中山診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市大正区泉尾3-13-5,1990,理事長 中山 秀雄,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,265 百万円,
2024-08-01,医療法人秋桜会,病院・大学病院・クリニック,求人なし,大阪府大阪市都島区都島本通5-14-11,1990,理事長 来島 泰秋,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,123 百万円,
2024-08-01,医療法人聖徳会,病院・大学病院・クリニック,求人なし,大阪府大阪市生野区勝山北5-12-38,1990,理事長 呉海 龍,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,96 百万円,
2024-08-01,医療法人深田会村尾医院,病院・大学病院・クリニック,求人なし,大阪府大阪市東成区中道2-25-10,1992,理事長 村尾 卓哉,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,77 百万円,
2024-08-01,医療法人皮膚科寺前診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市住之江区御崎5-19-20,1990,理事長 寺前 浩之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,76 百万円,
2024-08-01,医療法人菱川クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市浪速区立葉1-1-7,1993,理事長 菱川 秀夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,11 百万円,
2024-08-01,医療法人紅鶴会竹岡医院,病院・大学病院・クリニック,求人なし,大阪府大阪市東淀川区淡路2-13-3,1990,理事長 竹岡 富美子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,11 百万円,
2024-08-01,医療法人北新会藤原耳鼻咽喉科医院,病院・大学病院・クリニック,求人なし,大阪府大阪市大正区三軒家東4-10-31,1995,理事長 藤原 隆行,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,
2024-08-01,医療法人八杉クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市北区池田町52-2ストークマンション天満102－103,1988,理事長 八杉 誠,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,20 百万円,
2024-08-01,医療法人吉田医院,病院・大学病院・クリニック,求人なし,大阪府大阪市東成区東小橋3-8-9,1990,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,22 百万円,
2024-08-01,医療法人玄竜会,病院・大学病院・クリニック,求人なし,大阪府大阪市東住吉区湯里2-16-3サナティオ湯里内,2000,理事長 南條 知己,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,193 百万円,
2024-08-01,医療法人宝樹会,病院・大学病院・クリニック,求人なし,大阪府大阪市北区梅田2-5-25梅田阪神第1ビルディング 5Ｆ,2001,理事長 福西 一浩,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,71 百万円,
2024-08-01,医療法人徳旺会長谷川歯科医院,病院・大学病院・クリニック,求人なし,大阪府大阪市此花区伝法2-4-19,2001,理事長 長谷川 昌徳,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,106 百万円,
2024-08-01,医療法人前田整形外科,病院・大学病院・クリニック,求人なし,大阪府大阪市東淀川区井高野2-5-8,2001,理事長 前田 智雄,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,47 百万円,
2024-08-01,医療法人恵聖会,病院・大学病院・クリニック,無,大阪府大阪市都島区東野田町2-3-19,2002,理事長 鬼頭 恵司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,35 百万円,
2024-08-01,医療法人啓青会野々村クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市西区西本町1-5-9日清ビル 3Ｆ,2002,理事長 野々村 安啓,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,4 百万円,
2024-08-01,医療法人桓心会夫整形外科,病院・大学病院・クリニック,求人なし,大阪府大阪市生野区勝山北2-11-27,2002,理事長 夫 俊彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,
2024-08-01,医療法人クリニック石田,病院・大学病院・クリニック,求人なし,大阪府大阪市住吉区万代3-12-5ハイムスタイン 2Ｆ,2004,理事長 石田 稔,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,105 百万円,
2024-08-01,医療法人創歯会,病院・大学病院・クリニック,求人なし,大阪府大阪市中央区南船場3-5-11りそな心斎橋ビル 6Ｆ,2004,理事長 佐古 好正,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人高木眼科クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市東淀川区淡路5-5-3松屋ハイツ 1Ｆ,2004,理事長 髙木 敬之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,35 百万円,
2024-08-01,医療法人ケイズ会,その他医療関連,無,大阪府大阪市北区茶屋町2-19ＪＰＲ茶屋町ビル 4Ｆ,2004,理事長 奥 久人,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,543 百万円,
2024-08-01,医療法人輝有会,病院・大学病院・クリニック,無,大阪府大阪市浪速区難波中2-10-70,2003,理事長 仙﨑 昭憲,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,15 百万円,
2024-08-01,医療法人英皐会,福祉・介護関連サービス,求人なし,大阪府大阪市住之江区新北島7-1-53マンションハピネス,2005,理事長 石田 英文,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
