更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,従業員数,資本金,平均年齢,企業URL,代表者
2024-07-01,應和監査法人,特殊法人・財団法人・その他団体・連合会,1,■事業内容： 【監査業務】・法定監査／金融商品取引法監査／会社法監査／株式公開準備の監査・任意監査／財務諸表などの社会的信頼性を獲得するための監査【株式公開支援業務】中小企業サポート（事業計画作成等）、株式公開、内部統制構築・整備、財務調査、事業承継、グループ会社の再編、事業再生、M&A又はMBO、IFRS導入支援,東京都千代田区神田神保町1-105神保町三井ビルディング,2007,,38,,,https://www.ohwa-audit.co.jp/,
2024-05-01,株式会社日産カーレンタルソリューション,その他,1,■事業内容：自動車及び自動車用品の賃貸、これに係わるフランチャイズの付与及び付随する業務,神奈川県横浜市西区高島1-1-1,2008,,487,90百万円,,https://nissan-rentacar.com/company/,
2024-05-01,株式会社新設備設計事務所,その他,2,■事業内容： 建築物の電気設備図の作成及び工事監理及び機械設備図の作成及び工事監理,宮城県仙台市泉区泉中央1-28-22プレジデントシティビル4F,1969,,11,,,なし,
2024-06-01,浅沼みらい税理士法人,その他,4,同法人は、「その場で会計」での業績報告と、事業や財産をとりまく様々な税金をすべて専門にサポートしています。（1）経営者の方へ・「その場で会計」にて経営者の方々への月々の業績報告・決算業務および「決算診断」による経営課題の報告・法人申告、個人確定申告、消費税申告・「事業計画」や資金計画づくりのサポート、税務コンサルティング（2）事業と財産の承継のために・遺産相続と相続税申告、贈与税申告・事業承継対策、財産承継対策、相続対策の提案からフォロー（3）病医院の経営アドバイスを通じ、院長を総合サポート・医業経営コンサルティング・医療法人成りサポート、開業支援コンサルティング,栃木県足利市本城2-1901-8,1960,,101,3百万円,43.0,http://www.asanuma-keiei.jp/,
2024-08-01,株式会社アーシス,その他,1,■事業概要：プラスチック・木くず・金属くず・紙くず等の産業廃棄物リサイクル・産業廃棄物の収集・運搬・処分：破砕・圧縮・溶融・切断等■所有車輛：・キャプオーバー・塵芥車・脱着式専用コンテナ車・小型移動式クレーン車,静岡県浜松市中央区坪井町1559-26,1995,,14,10百万円,,http://www.earthies.co.jp/,
2024-08-01,株式会社ｋａｚｅｎｉｗａ,その他,1,◆企業概要◆同社は、スマートフォン、ソーシャルメディアが普及し始める2007年からWebマーケティング、Web制作・開発領域を中心とした活動で、大手顧客を中心に約6割をお客様と直接取引しております。また、携わる案件の長さも同社の特徴で、長いもので10年程プロジェクトに携わっています。（某大手消費材メーカー等）,東京都港区西新橋3-24-5御成門ビル6F,2009,,14,5百万円,,https://kazeniwa.net/,
2024-08-01,株式会社ストームレーベルズ,その他,2,■事業内容2024年1月1日より社名を“ジェイ・ストーム”から“ストームレーベルズ”に改め、設立23年目にして新たな気持ちで再スタートを切りました。,東京都港区赤坂9-6-35,2001,,81,10百万円,37.4,https://www.storm-labels.co.jp/,
2024-07-01,株式会社コア・エレクトロニックシステム,その他,1,■業務用空調機等の修繕・メンテナンス■家庭用燃料電池（エネファーム）の修繕・メンテナンス■監視カメラの修繕・メンテナンス■IT機器の修繕・メンテナンス■RIGID社製配管器具、計測機の修繕,神奈川県横浜市都筑区大丸9-16,2004,,34,"1,000万円",,https://ces-net.com/,代表取締役 村上 正寿
2024-08-01,株式会社ワークス,その他,8,■事業内容： スズキディーラー、軽自動車専門店・アップル車検を主としてお客様のカーライフと一生涯に渡ってお付き合いをしております。■特徴（TOPICS）： 整備販売を柱に、板金、損保、レッカー、レンタカー等万一の事故まで自社対応可能です。7期連続黒字で業績好調。現在直営4店舗です。■代表より当社が大切にしているポリシーには「スタッフに喜びを提供する」というものがあります。みんなで協力して、力を合わせて笑顔で働ける環境を築けるよう、スタッフ同士のふれあいを大切にしています。従業員満足を第一に一人一人がイキイキと笑顔で働ける職場を目指しております。,埼玉県川越市府川23-4,1989,,65,10百万円,45.9,http://www.wakuwaku-works.jp,
2024-07-01,株式会社ダナフォーム,その他,1,■事業内容：（1）各種クローンの頒布（2）遺伝子発現解析（3）核酸検出関連製品の製造販売（4）オリゴ受託合成,神奈川県横浜市鶴見区鶴見中央2-6-29アスク・サンシンビル3F,1998,,36,55百万円,,http://www.dnaform.jp/,
2024-06-01,岐阜ユニックサービス株式会社,その他,1,■事業内容： 車両搭載型クレーン「ユニッククレーン」を製造・販売しています。ユニッククレーンは、トラックや船舶にクレーンを搭載することによって、「吊る・積む・運ぶ・作業する」という一連の作業を、画期的なまでに効率化した荷役機械で、国内トップシェアの約50％を占めており、「ユニック」という愛称は、わが国において車両搭載型クレーンの代名詞となるほどの知名度を得ています。当社は、古河ユニック株式会社の岐阜販売店に認定されており、販売店としてだけではなく、ユニッククレーンメーカーとしても機能をもっています。,岐阜県瑞穂市十七条948,,,,,,なし,
2024-07-01,地域環境福祉事業協同組合,特殊法人・財団法人・その他団体・連合会,2,■事業内容：・外国人技術者受け入れ事業・外国人、技能実習生受入れ事業・海外進出コンサルティング,東京都中央区湊3-6-1amビル4F,1995,,85,27百万円,35.0,http://j-lec.org/,
2024-08-01,株式会社マッキントッシュジャパン,その他,5,■概要2009年4月より株式会社マッキントッシュジャパンが設立され八木通商株式会社がインポート業務を、株式会社マッキントッシュジャパンがマーケティング業務を行っております。■ビジョン八木通商と同様に変化し続ける世界のライフスタイルに対応したGlobal Marketing & Merchandising Companyとして存在しています。私共のスタッフは、ビジネスに対する向上心だけでなく、創業以来培った伝統のある誠実さと信頼性を共有していると確信します。この様な企業理念をもとに、八木通商グループは世界市場における新しい事業機会を切り開いてまいります。,東京都港区六本木1-8-7アーク八木ヒルズ12階,2009,,60,100百万円,,http://www.mackintosh-uk.com,
2024-06-01,株式会社エーテック,その他,1,■動物実験の研究支援業務（実験動物＆実験動物用施設管理の請負）■実験動物施設の消毒業務■その他、関連業務,兵庫県西宮市櫨塚町2-15 サンコーポユウIII-201,1985,,225,2500万円,,https://atec-net.co.jp/index.html,代表取締役社役 野々口 和幸
2024-06-01,パナソニックエナジー貝塚株式会社,その他,1,■事業内容：電気自動車用のリチウムイオン電池製造を行っています。2050年カーボンニュートラル・脱炭素社会の実現に向けて、自動車の電動化に携わることができる、非常にやりがいのあるお仕事です。,大阪府貝塚市麻生中174,2009,,290,,,https://www.panasonic.com/jp/energy/company/peck.html,
2024-07-01,株式会社エース・ウォーター,その他,1,■事業内容： 水処理事業：電気・機械器具設置・水道施設・管・土木・舗装などの信頼ある技術を保有しています。メンテナンス業務：水道用水供給関連施設・清掃工場計装設備・有線テレメータ設備のメンテナンスを行っています。,福岡県福岡市博多区上呉服町1-8,1968,,44,50百万円,,https://www.ace-water.net/about,
2024-08-01,東洋ワークセキュリティ株式会社,その他,1,■事業内容： ・総合セキュリティ事業・建物サービス事業・防犯システム販売事業,宮城県仙台市青葉区国分町1-7-18,2009,,,,,https://www.tw-s.co.jp/,
2024-08-01,株式会社リフトオフ,その他,2,■事業内容： アップルチェーンによる自動車の販売及び買い取り■会社の特色：同社は2004年4月に設立したの自動車の販売、買い取りを行う「アップル」を運営している企業です。,埼玉県さいたま市大宮区桜木町1-7-5ソニックシティビル31F,2004,,6,3百万円,40.0,https://liftoff.co.jp/,
2024-07-01,Ｐ＆Ｇグループ企業年金基金,特殊法人・財団法人・その他団体・連合会,1,・事業内容：企業年金基金の運用以外の業務全般,兵庫県神戸市中央区小野柄通7-1-18,2007,,2,,,なし,
2024-07-01,株式会社ベストサポートシステムズ,その他,2,■事業内容：システム開発／ネットワーク／サーバー／クライアント、モバイルネットワーク、テクニカルサポート／ヘルプデスク、フィールドサービス、電気通信工事／各種工事,東京都中央区銀座3-11-1ニュ-銀座ビル9F,2001,,220,45百万円,36.0,https://www.best-support.com/,
