更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,平均年齢,従業員数,企業URL,資本金,事業内容,上場市場名
2024-08-01,株式会社Ｉ,経営・戦略コンサルティング,求人なし,東京都港区六本木6-15-1六本木ヒルズけやき坂テラス 5Ｆ,2015,代表取締役 中村 慶子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,,
2024-08-01,ｄ．ａ．ｔ．株式会社,その他専門コンサルティング,求人なし,東京都千代田区五番町2-24ＹＨＯＵＳＥ 2Ｆ,2015,代表取締役 藤本 浩司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,14 百万円,,
2024-08-01,ＡＢＣプランニング株式会社,経営・戦略コンサルティング,求人なし,東京都千代田区麹町5-3-3麹町ＫＳスクエア 9Ｆ,2009,代表取締役 林 ベラ,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,30 百万円,,
2024-08-01,株式会社ストークス,組織人事コンサルティング,求人なし,東京都中央区日本橋兜町9-5兜町平和ダイヤビル 211,2015,代表取締役 鴻池 慎司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,8 百万円,,
2024-08-01,株式会社採用と育成研究社,その他専門コンサルティング,求人なし,東京都豊島区池袋2-36-1ＩＮＦＩＮＩＴＹ ＩＫＥＢＵＫＵＲＯ 7Ｆ21,2008,代表取締役 小宮 健実,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,株式会社ＩＳＩ,経営・戦略コンサルティング,求人なし,東京都港区赤坂2-11-15ＭＹ赤坂ビル 3Ｆ,2006,代表取締役 日高 雄三郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,7 百万円,,
2024-08-01,株式会社スプリングボード,その他専門コンサルティング,求人なし,兵庫県西宮市上ケ原十番町2-39,2012,代表取締役 足立 晋平,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社トラストゲート,その他専門コンサルティング,求人なし,東京都新宿区西新宿6-18-1住友不動産新宿セントラルパークタワー 19Ｆ,2013,代表取締役 坂元 伸一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,40 百万円,,
2024-08-01,ピーエムジー株式会社,経営・戦略コンサルティング,求人なし,東京都新宿区西新宿2-4-1新宿ＮＳビル 25Ｆ,2015,代表取締役 佐藤 貢,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,100 百万円,,
2024-08-01,株式会社Ｂａｒｂａｒａ　Ｐｏｏｌ,経営・戦略コンサルティング,求人なし,東京都江東区新大橋3-6-7ｍｏｒｉｓｏｌａ 1Ｆ,2013,代表取締役 井上 祐巳梨,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社ＮＥＸＴ　ＭＡＮＡＧＥＭＥＮＴ　Ｈｏｌｄｉｎｇｓ,経営・戦略コンサルティング,求人なし,東京都中野区中央2-9-1,1989,代表取締役 守家 昌史,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,25 百万円,,
2024-08-01,ギャザリングホールディングス株式会社,その他専門コンサルティング,求人なし,東京都豊島区東池袋4-23-15,2009,代表取締役 戸田 和宏,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,60 百万円,,
2024-08-01,アクア・フェリクス株式会社,会計事務所,求人なし,神奈川県横浜市西区北幸2-10-27東武立野ビル 303,2010,代表取締役 伊藤 史哉,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,ひかり戦略パートナーズ株式会社,経営・戦略コンサルティング,求人なし,京都府京都市中京区東洞院通竹屋町下る三本木5-475,2012,代表取締役 谷 淳司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,株式会社ノーヴァス＆ホスピタリティカンパニー,経営・戦略コンサルティング,求人なし,神奈川県鎌倉市今泉台1-21-11,2006,代表取締役 松澤 宏至,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,ＢＳＰ税理士法人,税理士法人,求人なし,東京都千代田区九段南1-6-5九段会館テラス 2Ｆ,2016,代表社員 矢澤 昌史,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,合同会社ＷＯＲＫｉｄ　Ｎｅｘｔ,その他専門コンサルティング,求人なし,北海道札幌市北区北六条西6-2-11第3山崎ビル,2013,代表社員 沢田 寿晴,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,合同会社プリンシパル,組織人事コンサルティング,求人なし,埼玉県久喜市久喜中央1-1-205Ｆ,2011,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,シミー合同会社,経営・戦略コンサルティング,求人なし,埼玉県本庄市銀座2-9-8,2007,代表社員 清水 尉浩,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,カイト合同会社,経営・戦略コンサルティング,求人なし,東京都千代田区一番町13-2,2014,代表社員 藤川 勝廣,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,合同会社ＧＢＳ,その他専門コンサルティング,求人なし,東京都文京区湯島4-6-12,2012,代表社員 永井 宗比古,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,合同会社アール,その他専門コンサルティング,求人なし,神奈川県相模原市南区相模台4-6-11,2014,代表社員 對木 亜起子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,株式会社ＬＹＳＴ,経営・戦略コンサルティング,求人なし,東京都中央区湊2-6-4ＲＫビル 2Ｆ,2014,代表取締役 亀川 賢治,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,28 百万円,,
2024-08-01,ＡＳＡ　Ｐｒｏｆｅｓｓｉｏｎａｌｓ　Ｊａｐａｎ合同会社,会計事務所,求人なし,東京都港区虎ノ門3-22-10201,2015,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,合同会社ＹＳコーポレーション,その他専門コンサルティング,求人なし,東京都武蔵野市関前4-8-33,2014,代表社員 正司 康雅,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社Ｂｅ　ａｌｉｖｅ,その他専門コンサルティング,求人なし,東京都港区北青山2-7-13,2015,代表取締役 田原 一樹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,ブルーエルフィン株式会社,その他専門コンサルティング,求人なし,東京都北区東十条5-16-4ブルーエルフィン（株）,2015,代表取締役 佐藤 誠,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,2 百万円,,
2024-08-01,合同会社ｒｅｖｉｖｅ,経営・戦略コンサルティング,求人なし,東京都中央区八丁堀4-9-13,2015,代表社員 西尾 昌樹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,,
2024-08-01,合同会社オモテナシズム,その他専門コンサルティング,求人なし,神奈川県横浜市神奈川区金港町1-112307,2013,代表社員 川邊 弥生,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,合同会社ブルージョン,組織人事コンサルティング,求人なし,長野県岡谷市加茂町1-3-24,2014,代表社員 土橋 学,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,株式会社あやとり,シンクタンク,求人なし,静岡県浜松市中央区住吉4-6-18,2010,代表取締役 服部 淳,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,,
2024-08-01,ピーアイユー合同会社,その他専門コンサルティング,求人なし,福岡県福岡市中央区舞鶴1-4-30,2011,代表社員 大場 貞見,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,,
2024-08-01,株式会社ネクサ,マーケティング・リサーチ,求人なし,大分県佐伯市大字戸穴305,2014,代表取締役 染矢 剛志,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,5 百万円,,
2024-08-01,合同会社太田会計事務所,税理士法人,求人なし,兵庫県姫路市北条宮の町385永井ビル401,2008,代表社員 太田 裕之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,有限会社ウィンウィン,その他専門コンサルティング,求人なし,栃木県宇都宮市今宮1-3-11Ｗｉｎｗｉｎｈｏｍｅ 2Ｆ,2006,代表取締役 笠井 隆行,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,7 百万円,,
2024-08-01,レイズ・キャピタル・ジャパン株式会社,経営・戦略コンサルティング,求人なし,東京都千代田区丸の内1-11-1パシフィックセンチュリープレイス丸の内 13Ｆ,2016,代表取締役 御幡 勇気,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,エクセルソウルホールディングス株式会社,経営・戦略コンサルティング,求人なし,北海道札幌市中央区南九条西3-10-96札幌ＫＳビル3Ｆ304,2016,代表取締役 千葉 修司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,18 百万円,,
2024-08-01,有限会社ピキン,経営・戦略コンサルティング,求人なし,東京都港区赤坂9-1-7赤坂レジデンシャル 435,1955,代表取締役 猪熊 和人,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,有限会社ワークショップ,経営・戦略コンサルティング,求人なし,東京都千代田区神田小川町3-24-1406,1997,代表取締役 川口 佐和子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,キュリオシティ株式会社,経営・戦略コンサルティング,求人なし,東京都新宿区西新宿6-12-7ストーク新宿1ＦＣ16,1995,代表取締役 金田 隼人,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,6 百万円,,
2024-08-01,有限会社クリエイト,その他専門コンサルティング,求人なし,大阪府大阪市淀川区木川東1-10-32,2000,取締役 ディビッドハンフリー,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,株式会社総和,財務・会計アドバイザリー（FAS）,求人なし,福岡県北九州市八幡西区相生町4-17,1998,代表取締役 髙橋 良知,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,株式会社紀文安全食品センター,その他専門コンサルティング,求人なし,千葉県船橋市高瀬町44,2016,代表取締役 平田 千代枝,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,30 百万円,,
2024-08-01,ＭＯＤコンサルティング株式会社,経営・戦略コンサルティング,求人なし,東京都港区虎ノ門5-13-1虎ノ門40ＭＴビル 9Ｆ,2016,代表取締役社長 金子 剛史,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社Ｆｕｎ　Ｊａｐａｎ　Ｃｏｍｍｕｎｉｃａｔｉｏｎｓ,マーケティング・リサーチ,求人なし,東京都港区港南2-16-5ＮＢＦ品川タワー 5Ｆ ワークスタイリング品川,2016,代表取締役 大森 浩世（山内浩世）,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,100 百万円,,
2024-08-01,モロフジホールディングス株式会社,マーケティング・リサーチ,求人なし,福岡県福岡市中央区白金2-15-4モロフジ白金ビル,2016,代表取締役 諸藤 俊郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,ビジネスフロンティア協同組合,経営・戦略コンサルティング,求人なし,愛知県愛知郡東郷町和合ケ丘3-1-10すまいるプラザ和合ケ丘3Ｆ,2008,代表理事 髙橋 伸人,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
